Tue Sep 08 10:35:11 UTC 2009,"AAPL,SNE","<neutral>Gaming Pressure $SNE reduced the price of PSP dev kit to $1,500, $AAPL iPhone SDK is a free download w/ $99 membership http://bit.ly/BCUtg</neutral>",0
Tue Sep 08 12:10:00 UTC 2009,"AAPL,GOOG,RIMM,SQNM,SRS,SVA","<positive>positioned pretty good this morning. $SVA,$SQNM,$AAPL,$GOOG,$RIMM.  still looking to add to my short position $SRS</positive>",1
Tue Sep 08 12:38:05 UTC 2009,AAPL,<neutral>is wondering what Mr. Jobs has up his sleeve for tomorrow....iPods with cameras? The $AAPL Tablet? Better battery quality? Hmmmmmm $$</neutral>,0
Tue Sep 08 12:57:11 UTC 2009,"AAPL,END,IPAS,VICL","<neutral>$AAPL, $END, $VICL, $IPAS -&quot;Top Tweeted Firms over the Labor Day Weekend&quot; - http://chart.ly/mgh3a7</neutral>",0
Tue Sep 08 12:58:27 UTC 2009,"AAPL,BAC,C,END,FRE,GOOG,TI,TIVO","<neutral>$GOOG, $TI, $C, $BAC, $FRE, $AAPL, $TIVO, $END -&quot;Fastest Growth &amp; Decline in Tweets over the Labor day weekend&quot; - http://chart.ly/c6hwn9</neutral>",0
Tue Sep 08 13:00:09 UTC 2009,"AAPL,GLD,GOOG,QQQQ,SPY,UNG","<neutral>$AAPL 170.31, $GLD 97.53, $SPY 102.06, $UNG 9.54, $GOOG 461.10, $QQQQ 40.36 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Tue Sep 08 13:50:05 UTC 2009,"AAPL,RIMM",<neutral>watcing $aapl and $rimm in tech as they are busting out and will lead if we continue</neutral>,0
Tue Sep 08 13:54:44 UTC 2009,"AAPL,RIMM",<neutral>i dont own $rimm or $aapl just eyeing mobile sector for lesadership &#39;tells&#39; </neutral>,0
Tue Sep 08 14:00:08 UTC 2009,"AAPL,AIG,GLD,GOOG,SPY,UNG","<neutral>$GLD 98.20, $AAPL 172.50, $AIG 36.75, $SPY 102.59, $UNG 9.72, $GOOG 462.94 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Tue Sep 08 18:09:24 UTC 2009,"AAPL,MSFT,SNE","<neutral>Handheld gaming: $AAPL has iphone/itouch $NTDOY has DS, $SNE has PSP, $MSFT has nada -smell the me too strategy brewing http://bit.ly/97QSN</neutral>",0
Tue Sep 08 20:09:46 UTC 2009,"AAPL,ARST,QCOM,RIMM,STAR","<neutral>my mobile list on fire today $star, $arst $rimm $aapl $qcom </neutral>",0
Tue Sep 08 23:00:06 UTC 2009,"AAPL,AIG,ENER,FSLR,GLD,OPXA","<neutral>$AIG 35.77, $GLD 97.48, $OPXA 5.66, $AAPL 172.93, $FSLR 134.41, $ENER 13.01 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Wed Sep 09 03:00:03 UTC 2009,"AAPL,AIG,FSLR,GLD,OPXA,SPY","<neutral>$AIG 35.77, $GLD 97.48, $OPXA 5.66, $AAPL 172.93, $FSLR 134.41, $SPY 102.94 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Wed Sep 09 10:00:04 UTC 2009,"AAPL,AIG,FSLR,GLD,OPXA,SPY","<neutral>$AIG 35.77, $GLD 97.48, $OPXA 5.66, $AAPL 172.93, $FSLR 134.41, $SPY 102.94 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Wed Sep 09 10:02:41 UTC 2009,AAPL,"<neutral>$AAPL quietly cutting ipod prices on the store ~$20 reductions all models except shuffle, $40 cut on 8 gig itouch http://bit.ly/McbpV</neutral>",0
Wed Sep 09 11:00:04 UTC 2009,"AAPL,AIG,FSLR,GLD,OPXA,SPY","<neutral>$AIG 35.77, $GLD 97.48, $OPXA 5.66, $AAPL 172.93, $FSLR 134.41, $SPY 102.94 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Wed Sep 09 13:36:55 UTC 2009,AAPL,<negative>$AAPL has tanked through yestereday&#39;s low @ 172.</negative>,-2
Wed Sep 09 13:38:52 UTC 2009,AAPL,<negative>RT $AAPL has tanked through yestereday&#39;s low @ 172. --&gt; Just kidding apparently.</negative>,-1
Wed Sep 09 13:41:07 UTC 2009,AAPL,<neutral>$AAPL to sell or not to sell that&#39;s the question... Should we stick to the buy on the rumors sell on thew news law? </neutral>,0
Wed Sep 09 14:23:35 UTC 2009,"AAPL,ATVI,GME","<negative>@robpas re $ATVI. thanks. never liked COD series myself, but good seller... think $atvi &amp; $aapl are on the right side of gaming. $GME is not</negative>",-1
Wed Sep 09 14:25:52 UTC 2009,"AAPL,ATVI,GME",<neutral>Coming to the same thoughts on Downloads RT @kmdric @robpas re .... think $atvi &amp; $aapl are on the right side of gaming. $GME is not</neutral>,0
Wed Sep 09 16:00:04 UTC 2009,"AAPL,AIG,FSLR,GLD,OPXA,VVUS","<neutral>$AIG 39.05, $VVUS 11.69, $FSLR 141.49, $OPXA 4.63, $AAPL 173.37, $GLD 97.98 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Wed Sep 09 16:43:23 UTC 2009,AAPL,<negative>Just grabbed a few $AAPL sept 175 calls just for the Jobs news @ 2.86</negative>,-2
Wed Sep 09 17:03:52 UTC 2009,AAPL,<neutral>$aapl just announced new itunes 9  http://bit.ly/1TfNRe with new look and Fcebook integration.</neutral>,0
Wed Sep 09 17:06:11 UTC 2009,AAPL,<neutral>First time i can remember that Steve Jobs looks humbled to be on stage receiving a standing ovation. $AAPL</neutral>,0
Wed Sep 09 17:07:07 UTC 2009,AAPL,<neutral>$AAPL pops on Jobs stroll on stage.</neutral>,0
Wed Sep 09 17:07:36 UTC 2009,AAPL,"<positive>Gimme 3.20 on those sept $AAPL calls, thank you Mr Jobs</positive>",2
Wed Sep 09 17:08:40 UTC 2009,AAPL,<neutral>$aapl updates iphone to 3.1 along with the new itunes 9</neutral>,0
Wed Sep 09 17:09:16 UTC 2009,AAPL,<neutral>$AAPL new 52 week high before their event.  See if they &#39;sell the news&#39; as is typical with this name</neutral>,0
Wed Sep 09 17:09:38 UTC 2009,AAPL,<neutral>$aapl CEO Jobs looks too skinny! God Bless Him</neutral>,0
Wed Sep 09 17:09:50 UTC 2009,AAPL,<neutral>$aapl itunes the #1 music retailer in 23 countries:  Sold over 8.5 Billion songs. Over 100 million accounts. Amazing</neutral>,0
Wed Sep 09 17:16:35 UTC 2009,AAPL,<positive>Sweet finally iPhone app management within itunes 9. And Home sharing of itunes library! About time $aapl</positive>,3
Wed Sep 09 17:23:22 UTC 2009,"AAPL,ATVI,ERTS",<negative>$aapl i think a lot of devs will be unhappy about the app home sharing... $ERTS $ATVI</negative>,-2
Wed Sep 09 17:23:29 UTC 2009,"AAPL,TWIT",<neutral>T-5 minutes until @$AAPL breaks $TWIT. </neutral>,0
Wed Sep 09 17:25:26 UTC 2009,AAPL,<neutral>does anyone know where i can watch the $AAPL thing online?</neutral>,0
Wed Sep 09 17:25:32 UTC 2009,AAPL,<neutral>Interesting new $aapl itunes can gift music and add to a wish list or send it to firends on Facebook and Twitter. bring social to the tunes</neutral>,0
Wed Sep 09 17:29:32 UTC 2009,AAPL,<very positive>Long $AAPL sept calls 2.66 </very positive>,4
Wed Sep 09 17:38:50 UTC 2009,"AAPL,GME","<negative>$aapl taking shots @ $gme... downloads are really the future, but they&#39;re pissing devs off, too... guess they think they&#39;re invincible</negative>",-3
Wed Sep 09 17:41:23 UTC 2009,AAPL,<positive>anyone know of a good battery maker for the new battery killing apps on the $aapl ipod?</positive>,2
Wed Sep 09 17:47:52 UTC 2009,AAPL,<neutral>RT @danconway $aapl summary &quot;you sell mobile phones? we&#39;ll eat your lunch  Videogames?  We&#39;re pricing u out of business  Music? Ours. Next&quot;</neutral>,0
Wed Sep 09 17:52:47 UTC 2009,AAPL,<neutral>$aapl 8 GB ipod touch for $199</neutral>,0
Wed Sep 09 17:52:49 UTC 2009,AAPL,<negative>Jobs burps $AAPL slumps :)</negative>,-1
Wed Sep 09 17:53:04 UTC 2009,AAPL,<neutral>$aapl $299 for 32G and $399 for 64GB</neutral>,0
Wed Sep 09 17:53:52 UTC 2009,AAPL,<neutral>opengl now available on $aapl ipod touch</neutral>,0
Wed Sep 09 17:55:33 UTC 2009,AAPL,<positive>@kmdric Do we really need a 64GB $aapl iPiod touch? It&#39;s cool..but really. Well can&#39;t wait for the new 64GB iphones.</positive>,1
Wed Sep 09 17:56:07 UTC 2009,AAPL,<neutral>@genevate $aapl iphone only has room for 1nand chip... no 64GB until next summer likely... 64GB touch for gaming &amp; movie watching</neutral>,0
Wed Sep 09 17:57:18 UTC 2009,"AAPL,ERTS",<positive>@genevate i&#39;m sure Madden &#39;10 from $erts will take up a good amount of space on an $aapl ipod</positive>,3
Wed Sep 09 17:58:51 UTC 2009,AAPL,<neutral>$aapl releasing a video camera</neutral>,0
Wed Sep 09 18:00:11 UTC 2009,AAPL,<neutral>video camera being integrated into $aapl ipod nano to compete w/ the Flip</neutral>,0
Wed Sep 09 18:02:36 UTC 2009,AAPL,"<neutral>@zerobeta maybe  $AAPL will announce new re-animation ap, and he&#39;ll pop on stage and sing &quot;Billie Jean&quot;.</neutral>",0
Wed Sep 09 18:08:00 UTC 2009,AAPL,<neutral>iPod 73.8% of sales - &quot;And in the rear... Microsoft has about 1.1%.&quot; (ZING!) #Apple  #iPod  $AAPL $MFST</neutral>,0
Wed Sep 09 18:11:04 UTC 2009,AAPL,<neutral>Poor reception to $AAPL news</neutral>,0
Wed Sep 09 18:11:48 UTC 2009,AAPL,<negative>always a poor reception to $AAPL news</negative>,-2
Wed Sep 09 18:18:31 UTC 2009,AAPL,<neutral>big reversal in $AAPL today</neutral>,0
Wed Sep 09 18:19:37 UTC 2009,AAPL,<neutral>RT @howardlindzon they always sell off Steve Jobs after the fact....Its uncanny how Steve Jobs marks tops in $AAPL.</neutral>,0
Wed Sep 09 18:19:50 UTC 2009,AAPL,<negative>would be fun to see a 2 percent reversal and an $aapl downbeat story to bring some fear tonight</negative>,-2
Wed Sep 09 18:20:22 UTC 2009,AAPL,"<neutral>$AAPL, WTH! Camera on the nano but not on the iPod Touch?</neutral>",0
Wed Sep 09 18:23:08 UTC 2009,AAPL,<neutral>$AAPL approaches 170</neutral>,0
Wed Sep 09 18:57:12 UTC 2009,AAPL,<neutral>$AAPL oct puts</neutral>,0
Wed Sep 09 19:00:16 UTC 2009,AAPL,"<neutral>i &lt;3 $aapl, but $152 billion market cap? that might be a bit much ...</neutral>",0
Wed Sep 09 19:20:27 UTC 2009,AAPL,<positive>Weekly and Daily Chart View of Apple $AAPL Shows Volume Disconfirmation - with support levels to watch http://bit.ly/17ZSzF #mkt</positive>,1
Wed Sep 09 19:35:30 UTC 2009,AAPL,"<very positive>$AAPL gaming one more note: Nintendo DSi $169 w/ 256 meg &amp; SD slot vs itouch $199 8 gig memory-my kids are itouch gaming, loving PocketGod</very positive>",4
Wed Sep 09 19:58:39 UTC 2009,"AAPL,ATVI,ERTS","<neutral>OpenGL on the $AAPL iPod Touch is a big deal for games developers, as is the number of games: PSP: 607. DS: 3680. iPhone: 21,178 $ERTS $ATVI</neutral>",0
Wed Sep 09 20:02:25 UTC 2009,AAPL,<neutral>hellavolume in $AAPL today</neutral>,0
Wed Sep 09 23:00:04 UTC 2009,"AAPL,AIG,GLD,GS,SPY,VVUS","<neutral>$AAPL 171.14, $VVUS 11.80, $AIG 38.89, $GS 170.55, $GLD 97.11, $SPY 103.73 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Thu Sep 10 00:21:50 UTC 2009,AAPL,"<neutral>Bye Bye DVD&#39;s, Hello iTunes Extras --&gt;  http://bit.ly/17sWyX ($AAPL)</neutral>",0
Thu Sep 10 01:21:36 UTC 2009,"AAPL,T",<very negative>Even AT&amp;T says AT&amp;T can&#39;t handle the iPhone: http://bit.ly/PglYV &quot;AT&amp;T blames users for its lousy service&quot; $T $AAPL</very negative>,-7
Thu Sep 10 02:07:55 UTC 2009,"AAPL,STAR,T",<neutral>The mobile build-out is going to be huge RT @jackdamn Even AT&amp;T says AT&amp;T can&#39;t handle the iPhone: http://bit.ly/PglYV  $T $AAPL $STAR</neutral>,0
Thu Sep 10 02:19:49 UTC 2009,"AAPL,T",<very negative>RT @jackdamn Even AT&amp;T says AT&amp;T can&#39;t handle the iPhone: http://bit.ly/PglYV &quot;AT&amp;T blames users for its lousy service&quot; $T $AAPL</very negative>,-7
Thu Sep 10 04:00:06 UTC 2009,"AAPL,AIG,GLD,GS,SPY,VVUS","<neutral>$AAPL 171.14, $VVUS 11.80, $AIG 38.89, $GS 170.55, $GLD 97.11, $SPY 103.73 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Thu Sep 10 07:00:03 UTC 2009,"AAPL,AIG,GLD,GS,SPY,VVUS","<neutral>$AAPL 171.14, $VVUS 11.80, $AIG 38.89, $GS 170.55, $SPY 103.73, $GLD 97.11 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Thu Sep 10 13:39:41 UTC 2009,AAPL,<very negative>Short $AAPL right here at 172.39</very negative>,-4
Thu Sep 10 13:58:07 UTC 2009,AAPL,<negative>The reliable post-News post-Steve Jobs drop seems to be fading today.  $AAPL up over 1% this AM.</negative>,-2
Thu Sep 10 14:13:14 UTC 2009,AAPL,<neutral>RT @charlesamadeus ($AAPL): Apple chatter is growing on StockTwits as the tech toymaker churns out a slew of new pro.. http://bit.ly/16SUVf</neutral>,0
Thu Sep 10 14:14:39 UTC 2009,AAPL,<negative>New Blog Post - $aapl...still predictable...stilll  beautiful...still hated  http://bit.ly/10IKwX</negative>,-3
Thu Sep 10 14:16:18 UTC 2009,AAPL,<neutral>debating adding to my $AAPL puts</neutral>,0
Thu Sep 10 14:23:25 UTC 2009,AAPL,"<negative>@MichaelComeau True, most games on the iPhone are not great, but Grand Theft Auto, Command &amp; Conquer, Madden...  It&#39;s improving fast $AAPL</negative>",-1
Thu Sep 10 16:00:06 UTC 2009,"AAPL,AIG,GLD,GS,SPY,VVUS","<neutral>$AAPL 171.33, $VVUS 12.14, $AIG 38.67, $GS 173.27, $GLD 97.45, $SPY 104.03 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Thu Sep 10 16:05:41 UTC 2009,AAPL,<negative>http://bit.ly/17x9gG $AAPL Jobs explains lack of camera on new Touch. LAME!</negative>,-3
Thu Sep 10 16:24:30 UTC 2009,AAPL,<very negative>almost looks like a bear flag on $AAPL 60min bars</very negative>,-5
Thu Sep 10 17:21:40 UTC 2009,AAPL,<negative>BUY +1 DBL DIAG AAPL 100 OCT 09/SEP 09 175/165/175/165 CALL/PUT/CALL/PUT @6.80 LMT ISE Just a little $AAPL on likely low-key thru OPEX.</negative>,-2
Thu Sep 10 18:00:09 UTC 2009,"AAPL,AIG,GLD,GS,SPY,VVUS","<neutral>$AAPL 172.52, $AIG 38.96, $VVUS 12.00, $GS 174.65, $SPY 104.71, $GLD 97.86 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Thu Sep 10 19:02:50 UTC 2009,"AAPL,TXN,MSFT,MON,MMC,GS,GENZ,CB,BMRN,YHOO",<neutral>RT @cnbcfastmoney Halftime Report:  http://bit.ly/uMl0s  $.DJIA $.NCOMP $.SPX $AAPL $BMRN $CB $GENZ $GS $MMC $MON $MSFT $RIM $TXN $YHOO</neutral>,0
Thu Sep 10 23:02:44 UTC 2009,"AAPL,ATPG,CDE,IPCM,LL,NVEC",<neutral>IBD stocks on the move $NVEC $ATPG $CDE $LL $IPCM ; down volume leader $AAPL  http://bit.ly/H1jki </neutral>,0
Fri Sep 11 00:16:39 UTC 2009,AAPL,<neutral>Traders - Tonights&#39; Trading Videos are Posted - Fibonacci Ratio on $AAPL -  http://bit.ly/3DfoQf</neutral>,0
Fri Sep 11 03:00:05 UTC 2009,"AAPL,AIG,BAC,GS,UNG,VVUS","<neutral>$AAPL 172.60, $AIG 37.77, $UNG 11.20, $GS 174.91, $VVUS 11.91, $BAC 17.24 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Fri Sep 11 03:36:04 UTC 2009,"AAPL,AMZN,TIVO",<neutral>$AAPL $TIVO $AMZN For all you budding media/tech analysts Nice product matrix on the set-box world  http://bit.ly/16QiJk</neutral>,0
Fri Sep 11 05:00:03 UTC 2009,"AAPL,AIG,BAC,GS,UNG,VVUS","<neutral>$AAPL 172.60, $AIG 37.77, $UNG 11.20, $GS 174.91, $VVUS 11.91, $BAC 17.24 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Fri Sep 11 09:00:03 UTC 2009,"AAPL,AIG,BAC,GS,UNG,VVUS","<neutral>$AAPL 172.60, $UNG 11.20, $AIG 37.77, $GS 174.91, $BAC 17.24, $VVUS 11.91 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Fri Sep 11 11:00:39 UTC 2009,AAPL,<neutral>$AAPL Strategy Hint? Tyrese Gibson’s Mayhem (comic book) is the first digital book for sale on iTunes 9 http://bit.ly/bEO5v</neutral>,0
