Fri Sep 04 11:48:54 UTC 2009,"GS,SEPR",<neutral>$GS upgraded  $SEPR  following takeover chatter...Freaking genius I tell you. My guess is Mensa is a prereq for job at $GS.</neutral>,0
Fri Sep 04 12:47:47 UTC 2009,GS,<neutral>watching $GS also for clue on the markets</neutral>,0
Fri Sep 04 13:55:45 UTC 2009,GS,"<neutral>$GS holding up, i expect the S&amp;P to do the same</neutral>",0
Fri Sep 04 14:31:24 UTC 2009,GS,"<negative>$gs has problems at 163 area, could be a tell if it gets pushed back again, conversly a breakthrough with volume is bulilsh$$</negative>",-2
Fri Sep 04 15:03:29 UTC 2009,"AIG,C,GS",<negative>Looks like the $GS boys are dumping all their fins $C $AIG so they can start the weekend by noon. $$</negative>,-2
Fri Sep 04 15:07:27 UTC 2009,GS,"<very negative>@ZenProfit The sellers are shorting or covering $GS probably because they want to hit the driving range, lest they be short off the tee.</very negative>",-4
Fri Sep 04 17:07:07 UTC 2009,GS,"<very negative>Yikes, forgot to post $GS short Sept 165 calls at 2.70</very negative>",-4
Fri Sep 04 19:56:12 UTC 2009,GS,<positive>The $GS algo machine room wins again </positive>,1
Tue Sep 08 00:33:53 UTC 2009,"GS,JPM",<very negative>$gs $jpm May be eposed to derivatives losses thru lawsuites  http://bit.ly/h5vpr</very negative>,-4
Tue Sep 08 11:17:59 UTC 2009,"AXP,BK,COF,FAS,GS,IYF,USB,V,WFC",<neutral>$FAS up 3% b4 NY open but $IYF components not participating overnight $GS $V $WFC $COF $AXP $BK $USB. Interesting. FD-short $V </neutral>,0
Tue Sep 08 13:47:17 UTC 2009,GS,<neutral>I don&#39;t think S&amp;P can sell off with $GS rocking.</neutral>,0
Tue Sep 08 15:03:06 UTC 2009,GS,<very positive>$gs looks to be at major long term resistance level around 167</very positive>,4
Tue Sep 08 16:10:13 UTC 2009,GS,<neutral>looks like $gs is reversing.  I&#39;m adding more index shorts here.</neutral>,0
Tue Sep 08 18:51:46 UTC 2009,GS,"<negative>$GS getting ready to fire up the algo machine room, wonder which lucky sob gets to push the button today $$</negative>",-1
Tue Sep 08 18:53:07 UTC 2009,"GS,JPM","<neutral>@ldrogen $GS algo bots run on vixie crontabs, everyone else off of a trigger, excepting $JPM which is also on cron</neutral>",0
Tue Sep 08 20:03:17 UTC 2009,GS,"<positive>technically, the $GS algo machine room wins again</positive>",1
Wed Sep 09 11:54:29 UTC 2009,GS,<neutral>anyone hear what $GS wants the market to do today?</neutral>,0
Wed Sep 09 11:59:39 UTC 2009,GS,<neutral>@ToddSullivan maybe we can hire an ST mole to sit in on the $GS trading &quot;huddle&quot;?</neutral>,0
Wed Sep 09 13:43:19 UTC 2009,GS,<neutral>watching $gs for the market direction.</neutral>,0
Wed Sep 09 15:57:38 UTC 2009,GS,<neutral>$GS Goldman CEO Calls for Fairer Bank Compensation Rules No Multi year Guarantees http://bit.ly/nad9R</neutral>,0
Wed Sep 09 17:08:55 UTC 2009,GS,"<positive>The Wednesday linkfest is up. A short-term buy signal, the attraction of Canadian stocks and why $GS always wins.  http://bit.ly/XrL3p  $$</positive>",1
Wed Sep 09 18:57:32 UTC 2009,GS,<neutral>$GS sept calls</neutral>,0
Wed Sep 09 20:00:51 UTC 2009,GS,<positive>Me and the $GS battle bots win again $$</positive>,1
Wed Sep 09 23:00:04 UTC 2009,"AAPL,AIG,GLD,GS,SPY,VVUS","<neutral>$AAPL 171.14, $VVUS 11.80, $AIG 38.89, $GS 170.55, $GLD 97.11, $SPY 103.73 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Thu Sep 10 04:00:06 UTC 2009,"AAPL,AIG,GLD,GS,SPY,VVUS","<neutral>$AAPL 171.14, $VVUS 11.80, $AIG 38.89, $GS 170.55, $GLD 97.11, $SPY 103.73 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Thu Sep 10 05:53:01 UTC 2009,GS,<neutral>http://bit.ly/2FjOj $gs says woops...genius I guess.  timing is EVERYTHING...even half ass apologies</neutral>,0
Thu Sep 10 07:00:03 UTC 2009,"AAPL,AIG,GLD,GS,SPY,VVUS","<neutral>$AAPL 171.14, $VVUS 11.80, $AIG 38.89, $GS 170.55, $SPY 103.73, $GLD 97.11 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Thu Sep 10 13:01:19 UTC 2009,GS,<positive>$$ S&amp;P look ready to continue assault on resistance around 1039. $GS positive pre-market.</positive>,1
Thu Sep 10 14:31:48 UTC 2009,GS,<neutral>$GS up 1.52% as of post</neutral>,0
Thu Sep 10 14:34:42 UTC 2009,GS,<neutral>$GS now up 1.89% as of post</neutral>,0
Thu Sep 10 14:37:55 UTC 2009,GS,<neutral>closing $GS for 2-bagger</neutral>,0
Thu Sep 10 14:39:49 UTC 2009,GS,<neutral>$GS up &gt;2%  looks like banks are holding &amp; turning</neutral>,0
Thu Sep 10 14:46:05 UTC 2009,GS,<neutral>Sold a Sep 180/185 vertical in $GS for .75. Has handed me my ASSets before and aware of that going in.</neutral>,0
Thu Sep 10 15:05:57 UTC 2009,GS,<neutral>$gs Sep 185 calls @0.31</neutral>,0
Thu Sep 10 16:00:06 UTC 2009,"AAPL,AIG,GLD,GS,SPY,VVUS","<neutral>$AAPL 171.33, $VVUS 12.14, $AIG 38.67, $GS 173.27, $GLD 97.45, $SPY 104.03 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Thu Sep 10 17:24:30 UTC 2009,"AIG,GS","<neutral>$GS getting stronger again, $AIG has lost its momo  ;(</neutral>",0
Thu Sep 10 17:32:27 UTC 2009,GS,<neutral>$GS up &gt;2% as of post</neutral>,0
Thu Sep 10 18:00:09 UTC 2009,"AAPL,AIG,GLD,GS,SPY,VVUS","<neutral>$AAPL 172.52, $AIG 38.96, $VVUS 12.00, $GS 174.65, $SPY 104.71, $GLD 97.86 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Thu Sep 10 18:40:42 UTC 2009,GS,"<negative>out of Sep $GS 185 calls @ +0.01, losing too much time value</negative>",-1
Thu Sep 10 18:49:35 UTC 2009,"6E_F,ES_F,GS,NEM","<neutral>All asset classes run together now, $ES_F, $GS, $COMPX, $6E_F , $NEM all charts for 2 years look same http://chart.ly/sxxe84</neutral>",0
Thu Sep 10 18:51:02 UTC 2009,GS,"<neutral>Euro, here&#39;s $GS  http://chart.ly/d7acs4 and the $COMPX  http://chart.ly/sb3reb</neutral>",0
Thu Sep 10 19:02:50 UTC 2009,"AAPL,TXN,MSFT,MON,MMC,GS,GENZ,CB,BMRN,YHOO",<neutral>RT @cnbcfastmoney Halftime Report:  http://bit.ly/uMl0s  $.DJIA $.NCOMP $.SPX $AAPL $BMRN $CB $GENZ $GS $MMC $MON $MSFT $RIM $TXN $YHOO</neutral>,0
Thu Sep 10 19:59:04 UTC 2009,GS,<neutral>$gs Oct 200 calls at .83</neutral>,0
Thu Sep 10 19:59:05 UTC 2009,GS,<positive>The $GS algo machine room and I win again </positive>,1
Fri Sep 11 03:00:05 UTC 2009,"AAPL,AIG,BAC,GS,UNG,VVUS","<neutral>$AAPL 172.60, $AIG 37.77, $UNG 11.20, $GS 174.91, $VVUS 11.91, $BAC 17.24 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Fri Sep 11 05:00:03 UTC 2009,"AAPL,AIG,BAC,GS,UNG,VVUS","<neutral>$AAPL 172.60, $AIG 37.77, $UNG 11.20, $GS 174.91, $VVUS 11.91, $BAC 17.24 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Fri Sep 11 07:07:13 UTC 2009,GS,"<neutral>German DAX: Rocketstart for Commerzbank once again at opening (+8,5% in first 5 trading min) $GS upgraded steel sector Salzgitter +2,4% $$</neutral>",0
Fri Sep 11 09:00:03 UTC 2009,"AAPL,AIG,BAC,GS,UNG,VVUS","<neutral>$AAPL 172.60, $UNG 11.20, $AIG 37.77, $GS 174.91, $BAC 17.24, $VVUS 11.91 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Fri Sep 11 13:30:53 UTC 2009,GS,<neutral>$GS Oct 185 calls at 4.15</neutral>,0
Fri Sep 11 13:51:12 UTC 2009,GS,<neutral>$GS continued buying for the 6th day in a row now</neutral>,0
Fri Sep 11 14:04:43 UTC 2009,GS,<very positive>might buy some $GS here 4 a long play.</very positive>,4
Fri Sep 11 16:34:35 UTC 2009,GS,"<neutral>stopped out of $GS 185 Oct calls at 3.46, will review at the bottom</neutral>",0
Fri Sep 11 16:59:11 UTC 2009,GS,<very positive>LONG $GS......</very positive>,4
Fri Sep 11 17:03:44 UTC 2009,GS,<positive>RT @SconsetCapital @ChartShark Well whaddya know. $GS did fill the gap! Thanks! -&gt; YW. Once the market picked a direction $GS went with it.</positive>,3
Fri Sep 11 17:04:33 UTC 2009,GS,<neutral>Or perhaps it was the other way around.  $GS does supposedly rule the market these days.</neutral>,0
Fri Sep 11 17:18:07 UTC 2009,"GS,SPY",<very positive>Thanks Goldman....I don&#39;t care what they say...I Love you guys!!!!!! $GS rocks...$SPY</very positive>,4
Fri Sep 11 17:38:12 UTC 2009,GS,<neutral>back in $GS Oct 185 calls at 3.40</neutral>,0
Fri Sep 11 18:00:09 UTC 2009,"AAPL,AIG,BAC,C,GS,SPY,UNG","<neutral>$UNG 10.58, $AIG 36.95, $AAPL 171.46, $SPY 104.44, $BAC 16.98, $C 4.64, $GS 174.64 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Fri Sep 11 18:20:04 UTC 2009,"C,GS",<neutral>last chance to buy $GS before $C&#39;s 215 target!</neutral>,0
Fri Sep 11 19:27:08 UTC 2009,"GS,SPY",<positive>out $GS and $SPY.......flat excpt GOLD and treasuries.....</positive>,2
Fri Sep 11 19:59:21 UTC 2009,GS,"<negative>The $GS battle bots and I defeated today, time to fire the intern who forgot to press the button today</negative>",-1
Fri Sep 11 21:00:04 UTC 2009,"AAPL,AIG,C,GLD,GS,SPY,UNG","<neutral>$AIG 37.57, $UNG 10.60, $AAPL 172.16, $SPY 104.77, $GS 174.71, $GLD 98.76, $C 4.62 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Sat Sep 12 01:00:03 UTC 2009,"AAPL,AIG,C,GLD,GS,SPY,UNG","<neutral>$AIG 37.57, $UNG 10.60, $SPY 104.77, $AAPL 172.16, $GS 174.71, $C 4.62, $GLD 98.76 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Sat Sep 12 14:57:53 UTC 2009,GS,"<very negative>Year after cataclysm, little change on Wall St. http://bit.ly/Nz1QL &quot;Pay is already returning to precrash levels; $GS pays $700,000 avg.&quot;</very negative>",-5
Mon Sep 14 10:10:20 UTC 2009,"AIG,BAC,C,GS",<positive>I like that picturesque shrinking demo for financial stocks http://bit.ly/p71Cn $C $BAC $AIG $GS &amp;others: I´ll save this for grandchildren</positive>,3
Mon Sep 14 12:00:03 UTC 2009,"BCRX,FAZ,GLD,GS,S,SPY","<neutral>$BCRX 10.67, $SPY 104.77, $GLD 98.76, $S 3.76, $FAZ 23.17, $GS 174.71 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Mon Sep 14 12:39:38 UTC 2009,"DAI,GS",<neutral>RT @hb_finanzen Analyse-Flash: Goldman Sachs hebt Ziel für Daimler auf 40 Euro http://bit.ly/wXgC5 $GS is raising target fpr $DAI to € 40</neutral>,0
Mon Sep 14 13:34:18 UTC 2009,GS,<positive>$GS off support</positive>,2
Mon Sep 14 13:34:50 UTC 2009,GS,"<neutral>Markets open in the red. $GS also negative, supporting early market sentiment.</neutral>",0
Mon Sep 14 14:37:00 UTC 2009,GS,<very negative>Short $GS 175.80</very negative>,-4
Mon Sep 14 14:48:08 UTC 2009,GS,<neutral>As anticipated...gap fill complete...watch for a little pullback...out $GS at 175.88</neutral>,0
Mon Sep 14 14:48:50 UTC 2009,GS,<very positive>long $GS 180 sep calls</very positive>,4
Mon Sep 14 14:57:00 UTC 2009,GS,<very positive>Long $GS sept 170 puts .74</very positive>,4
Mon Sep 14 15:03:49 UTC 2009,GS,<very negative>Miffed that I left my latest $GS short...</very negative>,-4
Mon Sep 14 15:48:56 UTC 2009,GS,<neutral>Watch $GS to hold 174</neutral>,0
Mon Sep 14 15:52:17 UTC 2009,GS,<neutral>$GS holding breakout level of 174.60ish</neutral>,0
Mon Sep 14 19:38:46 UTC 2009,GS,<positive>RT @SuburbBear One wonders if this is a free market or an Obama/Fed pump fest.... enjoy the ride before she crashes &gt;&gt; don&#39;t you mean $GS</positive>,3
Mon Sep 14 21:00:04 UTC 2009,"AAPL,AIG,BAC,C,DNDN,GS,SPY","<neutral>$AIG 41.09, $DNDN 27.43, $SPY 105.28, $BAC 16.59, $GS 177.57, $C 4.53, $AAPL 173.72 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Tue Sep 15 00:00:03 UTC 2009,"AAPL,AIG,BAC,C,DNDN,GS,SPY","<neutral>$AIG 41.09, $DNDN 27.43, $C 4.53, $SPY 105.28, $AAPL 173.72, $GS 177.57, $BAC 16.59 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Tue Sep 15 19:29:53 UTC 2009,GS,<positive>$GS saving their Sith Powers RT @howardlindzon goldman sachs only up 2 cents today.  a day of rest for the wicked... $$</positive>,3
Tue Sep 15 19:42:23 UTC 2009,"GE,GS",<neutral>Market Makers get back at your desk and get to work at takin $ge up higher why do you think we pay so much taxes for $gs playerz $$</neutral>,0
Wed Sep 16 10:01:33 UTC 2009,GS,"<neutral>$GS raises target for Austrian brick &amp; roof tiles producer WIENERBERGER from 9,40 to 20,10 Euros (2day +3,8%) - http://is.gd/3kMEW $$</neutral>",0
Wed Sep 16 10:03:12 UTC 2009,"GS,JPM","<neutral>#Gold over $1020. Can someone send a box of diapers to $GS and $JPM&#39;s trading desks, please? $$</neutral>",0
Wed Sep 16 15:28:44 UTC 2009,GS,<neutral>talked to broker...no &quot;official&quot; halt on $ggwpq shares..also can&#39;t explain bizarre activity.... i smell $GS </neutral>,0
Wed Sep 16 16:40:02 UTC 2009,GS,<neutral>$GS in swift bounce right here</neutral>,0
Wed Sep 16 20:00:59 UTC 2009,GS,<positive>The $GS algo machine room and I win again</positive>,1
Thu Sep 17 10:01:49 UTC 2009,"AMR,BA,DAL,GS,LCC,UAUA",<negative>World market gains boost $FTSE - $BA got upgraded through $GS to buying conviction list -  http://bit.ly/16JsS2 $UAUA $AMR $LCC $DAL</negative>,-3
Thu Sep 17 13:45:46 UTC 2009,GS,<neutral>sold some $GS Oct 185 calls @ 5.00 up 1.50</neutral>,0
Thu Sep 17 13:57:14 UTC 2009,GS,"<neutral>soldd rest of $GS Oct 185 calls @ 5.26, up 1.90 in this account.  Will revisit Monday after expiry</neutral>",0
Thu Sep 17 14:03:51 UTC 2009,GS,"<very negative>$$ Still think $GS is going to at least 185, if thru then 200, but expiry and up 8/9 days scares me.  $$</very negative>",-5
Thu Sep 17 14:25:45 UTC 2009,GS,<positive>$GS ready to pop</positive>,1
Thu Sep 17 14:32:58 UTC 2009,GS,"<neutral>there goes $GS, I need bigger ones!</neutral>",0
Thu Sep 17 14:53:19 UTC 2009,"BAC,BK,C,FAS,GS,JPM,MS,WFC","<neutral>@sellputs Just my 2c, but $C has almost no effect on $FAS relative to $JPM, $BAC, $GS, $BK, $WFC, $MS, etc. </neutral>",0
Thu Sep 17 15:32:58 UTC 2009,"AAPL,GS",<neutral>Just watching the race to $200 between $AAPL and $GS</neutral>,0
Thu Sep 17 17:21:06 UTC 2009,GS,<neutral>bought some $gs 185 puts will stop out abive 4183 on the stock</neutral>,0
Thu Sep 17 17:27:58 UTC 2009,"FAZ,GS,MGM",<neutral>$FAZ rising $GS $MGM falling</neutral>,0
Thu Sep 17 18:55:43 UTC 2009,GS,<neutral>@stevenplace If you want another how about $GS?</neutral>,0
Thu Sep 17 18:56:34 UTC 2009,GS,<neutral>@stevenplace If you want another how about $GS?</neutral>,0
Thu Sep 17 19:01:41 UTC 2009,GS,<very positive>@stevenplace thanks on $GS.  Good to hear short term view for my longer term picks occasionally.  Been long the Oct 185 calls since 3.36</very positive>,4
Thu Sep 17 20:01:15 UTC 2009,GS,<positive>$GS intern who forgot to push algo battle bot button today deserves night of meaningless work followed by being tied to wall street bull $$</positive>,3
Fri Sep 18 04:11:29 UTC 2009,GS,<neutral>IMHO $GS still has at least to 1184.5 to run.  If it break above ride it to 201.50</neutral>,0
Fri Sep 18 09:57:57 UTC 2009,GS,"<neutral>Think $GS carbon trading: Companies counting carbon, &quot;the Math is complex &amp; imprecise&quot; -sounds familar...  http://bit.ly/10qiXl $$</neutral>",0
Fri Sep 18 12:27:06 UTC 2009,"ETFC,GS",<neutral>@kmdric that SPIKE in $ETFC is a $GS Goldman upgrade...</neutral>,0
Fri Sep 18 12:56:36 UTC 2009,"ETFC,GS",<very negative>$GS upgrades $ETFC...says &quot;worst of loan losses behind them&quot; .... </very negative>,-6
Fri Sep 18 12:56:39 UTC 2009,"ETFC,GS",<very negative>$GS upgrades $ETFC...says &quot;worst of loan losses behind them&quot; .... ST peeps again of them on this one...</very negative>,-6
Fri Sep 18 12:56:52 UTC 2009,"ETFC,GS",<negative>RT @ToddSullivan $GS upgrades $ETFC...says &quot;worst of loan losses behind them&quot; ....( I am long )</negative>,-2
Fri Sep 18 13:56:39 UTC 2009,GS,<neutral>$GS Oct 200 calls at 1.53</neutral>,0
Fri Sep 18 13:59:13 UTC 2009,GS,<neutral>More $GS Oct 200 calls at 1.50</neutral>,0
Fri Sep 18 14:39:29 UTC 2009,"ETFC,GS","<neutral>$GS says $ETFC has 35%upside from current levels.... &quot;and thus it has been spoken, let it be so&quot;  </neutral>",0
Fri Sep 18 19:27:53 UTC 2009,GS,"<neutral>watch out on $GS, mosst of action and OI is on 180&#39;s not 185</neutral>",0
Fri Sep 18 19:41:30 UTC 2009,GS,<neutral>sold $GS Oct 200 calls +0.2</neutral>,0
Fri Sep 18 20:00:31 UTC 2009,GS,<neutral>bought back the $GS Oct 200 at 1.68</neutral>,0
Sat Sep 19 13:00:48 UTC 2009,GS,<negative>Jim Grant saying there&#39;s going to be a V-shaped recovery is like @zerohedge saying he joined $GS.  Starting to get bearish...</negative>,-3
Sat Sep 19 20:31:50 UTC 2009,"C,ETFC,GS",<positive>Got really lucky with $ETFC in at $1.69 day before the $GS upgrade.  Also $C $4.40 same day.  Bad calls?</positive>,1
Mon Sep 21 00:49:29 UTC 2009,"F,GS",<neutral>$GS $F Goldman fund invest is investing $250 million in Chinese carmaker Geely - http://is.gd/evcDt</neutral>,0
Mon Sep 21 14:39:35 UTC 2009,"AIG,AMZN,GS,LVS","<neutral>Did the $GS algo guys blow out their Cray&#39;s at 9:39 EDT causing $AIG $AMZN and $LVS to print 100,000?</neutral>",0
Mon Sep 21 17:44:20 UTC 2009,"GS,NFLX",<neutral>$NFLX awards 1 mill for better movie search engine. http://tinyurl.com/nb7der what could = amount do here at @stocktwits: beat $GS algo&#39;s?</neutral>,0
Tue Sep 22 07:01:33 UTC 2009,GS,<neutral>$GS is upgrading Austrian bookie BWIN to new target @ 40 Euros - listed at Vienna Stock Exchange - http://is.gd/3yfSZ $$</neutral>,0
Tue Sep 22 17:20:26 UTC 2009,"AMZN,BAC,GS",<neutral>Looking for $BAC to break back to the upside this afternoon along with $AMZN; $GS should find resistance at 185ish</neutral>,0
Tue Sep 22 19:00:18 UTC 2009,GS,"<neutral>sold some $GS Oct 200 calls at 1.85, +.33</neutral>",0
Tue Sep 22 19:14:18 UTC 2009,GS,"<neutral>sold teh rest of $GS Oct 200 calls @ 1.81, +.29</neutral>",0
Tue Sep 22 19:14:57 UTC 2009,GS,<neutral>will look at $GS again on a break and hold above 185</neutral>,0
Tue Sep 22 19:29:33 UTC 2009,GS,<neutral>Watching here...$GS breaking out</neutral>,0
Tue Sep 22 19:32:58 UTC 2009,"GS,RIG",<very negative>$RIG resistance  around here... $GS failed brkout maybe? loss of 185.18</very negative>,-6
Wed Sep 23 08:41:46 UTC 2009,GS,<neutral>RT @ChinaInvest Geely Jumps to Nine-Year High After Goldman Bond Sale http://bit.ly/iGNOj $GS</neutral>,0
Wed Sep 23 15:13:43 UTC 2009,GS,<neutral>$GS may be rolling over here</neutral>,0
Wed Sep 23 15:17:27 UTC 2009,GS,<positive>$GS support 185ish now there $$</positive>,2
Wed Sep 23 15:46:16 UTC 2009,GS,<positive>$GS up .80 since since support level of 185 announced...minor resistance here $$</positive>,2
Wed Sep 23 17:10:28 UTC 2009,GS,<positive>$GS testing intraday support level</positive>,2
Wed Sep 23 18:30:01 UTC 2009,GS,<neutral>$GS Oct 200 calls at 2.54</neutral>,0
Thu Sep 24 13:32:47 UTC 2009,"GS,PER",<positive>The SEC has taught us that you&#39;re only allowed to be a crook if you&#39;re already rich and well-connected. $PER guy should&#39;ve given $GS a piece</positive>,1
Thu Sep 24 14:08:50 UTC 2009,GS,<neutral>stopped out of $GS Oct 200 calls @ 1.63</neutral>,0
Thu Sep 24 14:38:32 UTC 2009,GS,<very negative>I Am Beginning To Wonder If $GS Went Short On $eftc Just After They Up Graded It????</very negative>,-4
Thu Sep 24 17:34:02 UTC 2009,GS,"<neutral>One year after his deal with $GS, Buttet is up about $2.5 bil on the warrants and $0.5 bil on the pref. shares dividend</neutral>",0
Thu Sep 24 17:45:03 UTC 2009,GS,<very negative>SHORT $GS.........</very negative>,-4
Thu Sep 24 20:36:10 UTC 2009,GS,<neutral>@stevenplace On today&#39;s video at 20:05 you drew Fib on $GS. I cannot replicate 61.8 retrenchment on 60/60 to hit 167.50. Is that the level?</neutral>,0
Fri Sep 25 10:36:08 UTC 2009,GS,<negative>i find it very odd that only $gs sees dollar/yen above 100 by q2 2010 - wonder what stance their prop desk has :)</negative>,-1
Fri Sep 25 13:23:58 UTC 2009,"DGX,GS","<neutral>$GS removes Quest Diagnostics $DGX from its Conviction Sell list, but maintains its Sell rating &amp; $45 price target</neutral>",0
Fri Sep 25 14:48:12 UTC 2009,"AAPL,AMZN,BIDU,GOOG,GS,PCLN",<positive>Some big caps that held up well this week $GS $AAPL $PCLN $AMZN $BIDU $GOOG $$</positive>,1
Fri Sep 25 16:00:46 UTC 2009,GS,"<positive>$GS possibly breaking lower, Long Nov 170/165 Put SPread @ 1.58</positive>",2
Fri Sep 25 16:10:17 UTC 2009,GS,<very positive>Also long $GS Oct 170 puts @ 3.10</very positive>,4
Fri Sep 25 16:56:50 UTC 2009,GS,"<neutral>Out $GS Oct 170 puts +.26, gotta go get the car fixed</neutral>",0
Fri Sep 25 16:58:43 UTC 2009,GS,<very negative>Wish they would stop talking about my stocks as having more room to run on CNBC when I am short $GS</very negative>,-4
Fri Sep 25 21:00:07 UTC 2009,"AAPL,GS,PALM,RIMM,SPY","<neutral>$RIMM 68.91, $AAPL 182.37, $SPY 104.48, $PALM 16.37, $GS 179.43 - Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Sat Sep 26 13:55:58 UTC 2009,GS,<neutral>@stevenplace How about $GS.......thanks</neutral>,0
Mon Sep 28 11:45:39 UTC 2009,GS,<neutral>Jim O&#39;Neil of $GS sees Asia Exports as healthy &amp; growing -Also China imports growing-BBRadio $$ </neutral>,0
Mon Sep 28 14:08:24 UTC 2009,GS,"<neutral>Look at the lackluster response of $GS to this spike ...a tell, IMO</neutral>",0
